name,anime_count_score,shared_10s_score,global_user_mean_diff_score,user_mean_diff_score,pearson_score,final_score
snakeater,14.894382155800987,7.5,-5.0,-10.0,18.35108468944476,25.745466845245748
kaibump,26.184219892600563,0.0,-0.041052255814591376,-8.633879781420774,8.154290334871813,25.66357819023701
motox,21.497229370265266,0.0,-1.7902437356852232,-10.0,15.948436621699283,25.655422256279326
illuzoldyck,25.54683941586071,0.0,-5.0,-10.0,15.083074696060109,25.62991411192082
loixx,15.882461588533115,0.0,-1.6118327486489008,-10.0,21.337652924795602,25.608281764679816
Fluffaro,12.458987159604556,3.75,-3.1143522490501283,-4.341463414634141,16.807471908445375,25.56064340436566
ameame,10.415314549380065,0.0,-2.5635530594147156,-2.205882352941174,19.87290978862716,25.518788925651336
CutestSylvia,22.426387716661193,0.0,-5.0,-10.0,18.052582930991626,25.47897064765282
TheUltimateSolitude,15.882461588533115,7.5,-5.0,-10.0,17.086073463408688,25.468535051941803
JCOdyssey,24.38850685404093,3.75,-5.0,-10.0,12.287388475729388,25.42589532977032
FoxiiKun,12.892445315064645,0.0,-1.6517883535323676,-10.0,24.173505262453666,25.414162223985944
rhbimmer,16.443220478965177,3.75,-5.0,-10.0,20.17369430396903,25.366914782934206
duckfun,18.658198380533317,0.0,-5.0,-10.0,21.674061626544876,25.332260007078194
Devc,10.85613784063218,0.0,-2.1816830632033373,-10.0,26.65578094296241,25.33023572039125
oswins,12.892445315064645,3.75,-5.0,-6.117647058823536,19.74123722888819,25.266035485129297
Lunar417,9.52893323672382,3.75,-4.632841627492297,-10.0,26.549308273035358,25.19539988226688
PurpleGeth,23.346953404633087,0.0,-1.3138674740160496,-0.3416149068322909,3.4763243419070005,25.167795365691745
unit01,12.603648571800585,0.0,-2.370890597566145,-10.0,24.929017521357945,25.161775495592387
SophiaS,15.177567367033026,3.75,-0.7711826459027762,-10.0,16.98884048090975,25.145225202040002
Xavier,29.182620770103654,3.75,-1.1533512975505502,-7.971014492753618,1.3058428597326877,25.114097839532175
maddav,24.25892643418095,3.75,-5.0,-10.0,12.076199632898398,25.085126067079347
TheLittleButler,13.89771006464483,15.0,-2.0048612628359166,-10.0,8.07624244868752,24.969091250496433
WinzKay,27.571025228340194,3.75,-1.226622804745375,-7.5,2.3260843042110197,24.920486727805837
ABoxFullofLies,12.892445315064645,0.0,-1.5929648241205996,-10.0,23.55985540952984,24.859335900473884
Ninolas,23.477761347125067,3.75,-3.814442583286805,-0.8950617283950635,2.326919899140342,24.84517693458354
Ciel1039,13.1805406168247,3.75,-4.2805983942702,-10.0,22.054382690687493,24.704324913241994
Linialomdil,8.63623895053155,3.75,-4.442749461593692,-10.0,26.714064563258002,24.657554052195863
teacup,6.528735163442842,0.0,-0.2165589854032106,-10.0,28.302843938726987,24.61502011676662
Kafaei,19.20492844088533,3.75,-4.176265945110174,-7.384615384615387,13.201331903095035,24.595379014254803
vertebration,16.022914351705133,3.75,-1.1163293101019107,-10.0,15.81693960429481,24.47352464589803
Birb,15.318896932085046,0.0,-4.397231254310768,-2.7450980392156907,16.295062471540096,24.471630110098683
Noctora,23.60839392924105,15.0,-5.0,-8.006134969325146,-1.141018023094782,24.46124093682112
ghuip,11.149143232920252,0.0,-5.0,-10.0,28.307543116915582,24.456686349835834
Cyanaki,14.752526509620967,3.75,-2.070300482001855,-4.438775510204081,12.414933473929615,24.408383991344646
RyuToken,26.311169906820528,0.0,-0.727687349792447,-4.646739130434781,3.3468867547323113,24.28363018132561
HoloDesu,10.268022731544026,11.25,-3.5712142803570117,-10.0,16.32044621645061,24.267254667637623
Karbonyth,18.931914131461326,0.0,-2.1101601758794004,-10.0,17.418433312702362,24.240187268284288
DMentMan,19.34117255503333,7.5,-0.08151444244121109,-10.0,7.477530440064607,24.237188552656725
JakeJake,12.169138254084492,3.75,-3.2195351758794004,-7.0625,18.573461384985716,24.210564463190806
Terajima,8.785459732503597,0.0,-0.7930000881600989,-6.05263157894737,22.263958208157845,24.203786273553973
BlackTenma,20.69396887583331,3.75,-5.0,-1.6666666666666714,6.399528774366401,24.17683098353304
tyler89,9.52893323672382,3.75,-5.0,-10.0,25.87795460739386,24.15688784411768
Ru,16.16319175450115,0.0,-3.629257398101629,-10.0,21.596838267848504,24.130772624248024
TehNut,29.0597040445317,0.0,-0.29053032151046665,-10.0,5.29277571356622,24.061949436587454
davexsensei,19.34117255503333,0.0,-4.651309985039703,-10.0,19.29720143010467,23.9870640000983
goshlame,18.246309551321303,0.0,-0.8379294848224959,-2.9268292682926784,9.454835730174842,23.93638652838097
LssTiziano,22.426387716661193,18.75,-5.0,-10.0,-2.278311210207066,23.89807650645413
Furisawa,17.556320961781267,0.0,-2.745507197001956,-10.0,19.070253796972565,23.881067561751877
TheAlbaSparkV1,18.658198380533317,3.75,-2.0850283161840935,-7.460317460317455,10.974539338365277,23.837391942397048
SpinelSun,11.295382888500288,0.0,-0.5524242835800592,-10.0,23.065051350420685,23.808009955340914
Ryba,12.603648571800585,7.5,-5.0,-6.144578313253007,14.81905555278442,23.778125811331996
litecoldonut,7.887504635031312,3.75,-0.6517883535323676,-10.0,22.765989083285984,23.75170536478493
jorgene0,11.002728216964218,0.0,-1.6848129536571719,-10.0,24.4294121254273,23.747327388734348
Athias,20.559478365445315,3.75,-4.200107681263454,-10.0,13.628737378063876,23.738108062245736
thSheen,6.6804109906788955,0.0,-1.0348252892368777,-10.0,28.056056219777602,23.70164192121962
Draknoir,31.72336376025858,0.0,-1.5386141232478252,-7.039473684210527,0.5082739016926568,23.653549854492883
UnderTheStars,14.325907408824902,0.0,-2.435070087278497,-10.0,21.75113406170651,23.641971383252915
winddevil1,23.08481143852112,0.0,-1.3126955532378872,-10.0,11.752301706835397,23.524417592118628
nessa,13.89771006464483,0.0,-1.6244264802272284,-10.0,21.19895400554103,23.47223758995863
GhostMeister,14.894382155800987,0.0,-3.4919547231104957,-10.0,22.041098774571665,23.443526207262156
LunarFates,27.445828817880226,3.75,-2.5826021298200814,-10.0,4.819038581114354,23.4322652691745
luffyuzumaki,26.690967787224437,0.0,-3.064789186574586,-10.0,9.786724436178101,23.412903036827952
Coubie,7.737231690803261,0.0,-0.7070351758793976,-10.0,26.369171905972273,23.39936842089614
HinamizawaSyndrome,21.896492252405242,11.25,-4.940368509212732,-4.93333333333333,0.10080671785849737,23.373597127717673
TsundereWaifu,10.268022731544026,7.5,-4.242856071401789,-10.0,19.835149396329637,23.360316056471873
CNU,21.896492252405242,0.0,-0.9262981574539353,-5.800000000000004,8.162247848171857,23.332441943123158
xanny,14.752526509620967,0.0,-1.6621372166957258,-10.0,20.205032885801586,23.295422178726827
Bobostook,18.931914131461326,3.75,-5.0,-4.3515625,9.736519991148079,23.066871622609405
ZdejmijNoge,10.562431006840104,0.0,-2.216153229917701,-10.0,24.68069678068867,23.026974557611073
gaiete,25.29065970253276,0.0,-0.09864664230241971,-10.0,7.821475343015368,23.01348840324571
UnseriousSam,15.601029981061084,0.0,-0.4454967143409334,-10.0,17.824099719228357,22.979632985948506
Weeabougie,14.040617873080858,0.0,-2.03382503917436,-10.0,20.947120633695924,22.953913467602423
Jore,6.831911457538951,0.0,-1.6611466423024197,-5.68181818181818,23.416752845277326,22.905699478695677
Jitzau,28.56628353848387,3.75,-2.6276182894671365,-7.747524752475243,0.8975333089193878,22.838673805460882
Shikto,11.733049692984395,0.0,-2.164393395549169,-5.454545454545453,18.587095364997555,22.701206207887328
UkatoButz,13.036580646132672,3.75,-4.604709594484049,-7.616279069767444,18.055155726499457,22.620747708380634
WorstWaifu,15.882461588533115,3.75,-1.8787332890869521,-10.0,14.791644220709838,22.545372520156
Aletheia,18.521077464505314,3.75,-5.0,-3.5600000000000023,8.832728359326484,22.543805823831796
TheDan,11.441447183704327,7.5,-0.39296482412059675,-10.0,13.916268166998561,22.464750526582293
Phamie,12.892445315064645,0.0,-4.642329293526458,-10.0,24.203167800783834,22.45328382232202
Paulic,12.892445315064645,0.0,-0.8282589417676576,-4.482352941176472,14.865029872428831,22.446863304549346
Limiaa,17.694669400441274,0.0,-3.9700603859634356,-8.907563025210088,17.588093985582212,22.405139974849963
Badinguet,5.767725621622559,0.0,-5.0,-7.027027027027017,28.607027529810843,22.347726124406385
DrBlock42,22.161790705285217,0.0,-0.7969121925416545,-10.0,10.939999416932908,22.304877929676472
Nicolate,19.61313470220133,0.0,-5.0,-6.902255639097731,14.560960499384498,22.271839562488097
Kazehaya31,20.154954672025326,0.0,-4.910684810915896,-3.7956204379562024,10.741463976222574,22.190113399375804
lolKayy,9.972913014743945,3.75,-3.746810977966753,-10.0,22.20675883863009,22.182860875407282
z0d,14.894382155800987,0.0,-2.821176590020812,-10.0,20.08464665944357,22.157852225223746
moe,20.01976272013333,3.75,-5.0,-10.0,13.368350144020104,22.138112864153435
Fereleth,16.303293796921164,11.25,-5.0,-1.1467889908256836,0.7200722645878885,22.126577070683368
1ktty,10.120555553331984,0.0,-1.1687223998781775,-10.0,23.158125038941492,22.109958192395297
nabisaeki,21.497229370265266,7.5,-0.08050456363450564,-9.523809523809526,2.6742503871286325,22.06716566994987
TioZoro,11.441447183704327,0.0,-2.4737018425460633,-10.0,23.085079870171086,22.05282521132935
KijBeta,8.337271305459458,0.0,-1.4070351758794004,-6.2037037037037095,21.212035777012943,21.938568202889293
BlueSaturn14,22.426387716661193,0.0,-1.3527050838608616,-6.52597402597403,7.375156930909198,21.9228655377355
HajimeHinata,15.177567367033026,0.0,-1.0109955719190111,-10.0,17.755075817019396,21.921647612133413
camjh14,14.325907408824902,0.0,-0.48770166622585975,-10.0,18.065451815958927,21.903657558557967
Wanderer777,7.285360695863108,0.0,-3.960226665241109,-10.0,28.572778655658468,21.897912686280467
Invzmal,11.002728216964218,3.75,-2.5512981574539353,-10.0,19.686099240790245,21.88752930030053
Bstkuul,13.89771006464483,3.75,-3.4842691719466856,-10.0,17.69537891496467,21.858819807662815
Demier,21.896492252405242,7.5,-4.9070351758794,-10.0,7.31326521927847,21.802722295804312
Iesous,34.8763997953808,3.75,-1.3482116464676324,-10.0,-5.481723791313352,21.796464357599813
Leonardo12,13.1805406168247,3.75,-2.1541616126610137,-10.0,16.952264367224643,21.72864337138833
Hikotoshi,16.303293796921164,11.25,-5.0,-2.522935779816507,1.6662821987809822,21.69664021588564
SeleneOnTheMoon,15.601029981061084,0.0,-0.4679648241205996,-10.0,16.418190477311335,21.551255634251817
Hinakoo,11.733049692984395,3.75,-5.0,-10.0,20.956817253000132,21.439866945984527
CarlosKnD,19.61313470220133,11.25,-0.655155476631279,-10.0,1.222841028417101,21.43082025398715
ElPapa,9.972913014743945,0.0,-0.714727483571707,-10.0,22.16098806154407,21.41917359271631
nanachi,23.60839392924105,0.0,-3.5316151308690635,-10.0,11.315832036122805,21.39261083449479
defusedbox,14.752526509620967,0.0,-2.6315249717977736,-10.0,19.265135649828032,21.386137187651226
adyngy,14.468289136132924,11.25,-4.896618509212729,-9.84375,10.397273730281231,21.375194357201426
Redgeyzer,12.02395076076046,0.0,-3.5589339100566093,-2.5063291139240533,15.398273253701376,21.356960990481173
itspancakes69,7.586783386199213,0.0,-5.0,-10.0,28.759446166255856,21.346229552455068
howitfeel,14.040617873080858,3.75,-1.2457448532987598,-10.0,14.775817214361188,21.320690234143285
Lywrith,9.972913014743945,3.75,-5.0,-10.0,22.509008404301163,21.231921419045108
Abu3safeer,21.230177313625287,3.75,-1.99324207243113,-10.0,8.240346349033778,21.227281590227935
Zetsubowo,16.022914351705133,0.0,-4.4444183534494925,-4.813084112149539,14.396220208714862,21.161632094820963
KACARE,9.677101856439862,3.75,-5.0,-5.587301587301582,18.28762732801908,21.12742759715736
SatellaAika,16.022914351705133,0.0,-2.575259474944815,-10.0,17.657413038109524,21.105067914869842
Akyoto,11.002728216964218,3.75,-5.0,-10.0,21.33961560258428,21.0923438195485
marichii,11.295382888500288,0.0,-3.366494635338853,-10.0,23.153380223096928,21.082268476258363
UchihaBK201,11.58733611853236,3.75,-2.591245702195195,-7.605263157894726,15.875345582711578,21.016172841154017
RenzoQDA,6.831911457538951,3.75,-5.0,-8.295454545454547,23.716613460668995,21.0030703727534
Cinnaryllas,8.63623895053155,7.5,-0.3786791098348843,-10.0,15.159415048164757,20.91697488886142
animaechan,24.776195951364862,7.5,-3.034942152623586,-10.0,1.6247744844279703,20.866028283169246
spooz,20.01976272013333,0.0,-1.7746822347029365,-10.0,12.540930152752582,20.786010638182972
justkallmekai,10.268022731544026,0.0,-5.0,-3.2089552238805936,18.687668657269036,20.746736164932468
fuislelipe,16.722547761925203,7.5,-5.0,-10.0,11.458387546516542,20.680935308441747
Tanjil01,21.096388244741295,3.75,-2.7264796203238433,-10.0,8.537370042247119,20.65727866666457
freshii,10.562431006840104,0.0,-1.2621076396475104,-10.0,21.32367323867338,20.623996605865972
Darkdust,25.162306805304787,0.0,-1.3643933955491718,-10.0,6.770283221899778,20.568196631655393
RDR7,16.303293796921164,3.75,-0.8406712461389461,-10.0,11.331018017295339,20.543640568077556
SamBridges,15.318896932085046,7.5,-5.0,-8.950980392156865,11.67256199392684,20.540478533855023
Gota,20.962423815481298,0.0,-3.2601820290262538,-10.0,12.8187161704031,20.520957956858144
Chobitslover98,29.550318784563515,3.75,-0.5737018425460718,-10.0,-2.2375121338147137,20.48910480820273
lksl,14.610495503064948,0.0,-0.9946640418587833,-10.0,16.845496980905732,20.4613284421119
aWhiteDragon,19.47724130880533,0.0,-4.539934521090295,-10.0,15.465446591922225,20.40275337963726
Dracos,9.52893323672382,3.75,-0.7618738855568239,-10.0,17.86892412699118,20.385983478158174
khaleesi,13.754626895832804,3.75,-0.6808769120326872,-10.0,13.53298859472047,20.356738578520584
Onoe,9.083375215319688,0.0,-1.2375436504556774,-10.0,22.444867006692945,20.290698571556955
KaikoaZung,22.690283286533163,0.0,-0.772452003607782,-10.0,8.304078108099555,20.221909391024937
Maikachan,23.08481143852112,3.75,-1.80051199393192,-10.0,5.168936374328071,20.20323581891727
DesuGirl,7.586783386199213,3.75,-5.0,-10.0,23.823883579140066,20.160666965339278
OmegaWaffles,16.58297180063319,3.75,-5.0,-5.0900900900900865,9.915228510209886,20.158110220752988
TakaTuesday,19.20492844088533,0.0,-1.7916505604947872,-10.0,12.733076718540978,20.14635459893152
Aeonimal,12.748134623620615,0.0,-0.03798755683178001,-10.0,17.432375780371647,20.142522847160482
S3N1,17.556320961781267,3.75,-1.491780938591262,-10.0,10.298269343636594,20.1128093668266
Dawnbreaker,9.677101856439862,3.75,-0.05782882667305245,-10.0,16.729302482015516,20.098575511782325
Miwa1911,18.38378118810131,7.5,-1.8909061436213364,-10.0,6.096923298314964,20.089798342794936
Pemulis,16.303293796921164,0.0,-0.7489281268728902,-10.0,14.507384584441619,20.061750254489894
brajt,10.85613784063218,0.0,-2.604218274470952,-10.0,21.75935045369893,20.011270019860156
ValiG7,24.647141612632883,3.75,-1.5239942402068891,-3.8304093567251414,-3.06478119557409,19.977956820126764
ShinXYZ,20.154954672025326,0.0,-1.5165242269742976,-5.18248175182481,6.505329235303207,19.961277928529427
Dankster,16.16319175450115,11.25,-4.555183324027553,-10.0,7.102403570778996,19.960412001252593
demondice,17.279098003333246,0.0,-0.32944896898284526,-10.0,12.913120805846578,19.86276984019698
FluffyPianist,17.97084019663329,0.0,-1.9442252585240283,-10.0,13.820554718224074,19.847169656333335
nikora,13.611368366644781,0.0,-2.9262981574539353,-10.0,19.143264365164985,19.82833457435583
DarkMaurots,38.773402721837826,0.0,-0.3553110379483684,-10.0,-8.624496432092945,19.79359525179651
Asma727,11.733049692984395,0.0,-0.7576845265287488,-9.740259740259745,18.467826128374288,19.70293155457019
Fappy,13.324325227140728,3.75,-0.8088739150296931,-10.0,13.434388487525819,19.69983979963685
Kaidii,15.177567367033026,0.0,-2.8921836907308887,-8.475247524752476,15.839551247653116,19.649687399202776
ArdentDawn,14.040617873080858,7.5,-5.0,-9.946236559139777,13.01168673565293,19.60606804959401
ilanAL,8.037602218883361,3.75,-5.0,-10.0,22.782348123283377,19.569950342166738
Zelxy,15.741833464985099,0.0,-0.21201244316822,-5.857142857142861,9.848364926973755,19.521043091647773
eggsandmint,17.83284247872528,0.0,-1.365368509212729,-8.041666666666671,11.061868615931775,19.487675918777654
hendrich,13.89771006464483,3.75,-0.5494865632510368,-10.0,12.332777824912258,19.431001326306053
Kurix,24.38850685404093,7.5,-0.9928339924474443,-10.0,-1.485733974947572,19.409938886645914
Yasuro,12.458987159604556,0.0,-0.727111165584013,-10.0,17.668060850835268,19.39993684485581
Tobi,29.30536213529961,3.75,-5.0,-4.97596153846154,-3.689714320553077,19.389686276284994
Troyathy,9.972913014743945,0.0,-3.5929648241205996,-10.0,23.00575691441714,19.385705105040486
Slugwuar,10.562431006840104,0.0,-2.940790911077123,-10.0,21.71992229534447,19.341562391107452
Toorky,10.120555553331984,3.75,-3.2252169940612134,-10.0,18.673350095558096,19.31868865482887
fearfox,15.741833464985099,3.75,-0.8786791098348843,-10.0,10.638822732421247,19.25197708757146
Nightshiftt,10.415314549380065,0.0,-3.9070351758794004,-9.852941176470594,22.58956600010686,19.244904197136933
DomoArigracias,22.558423181785184,0.0,-4.431674501539952,-10.0,11.106156626167694,19.232905306412924
Gurojira,10.120555553331984,0.0,-3.6797624486066667,-10.0,22.771452073503283,19.2122451782286
junghoon,13.754626895832804,0.0,-4.429013197857429,-10.0,19.814018792421358,19.139632490396732
LyKhoris,15.036062441605008,0.0,-0.6570351758794004,-10.0,14.711481274492165,19.090508540217773
Anan,20.289971263541325,11.25,-5.0,-10.0,2.5165285051351214,19.056499768676446
Dragonsbait,17.97084019663329,0.0,-1.0351343494331218,-10.0,12.062077080538437,18.997782927738605
Ailin,23.477761347125067,0.0,-3.87617097834854,-4.259259259259252,3.648129407751521,18.990460517268797
Cysikos,23.60839392924105,0.0,-2.7567284274131367,-8.785276073619642,6.789286496857181,18.85567592506545
CureTato,6.6804109906788955,3.75,-5.0,-5.3488372093023315,18.75328070540203,18.834854486778596
mintymoo5,12.314150387032523,3.75,-2.7287672932564035,-10.0,15.325886566948654,18.661269660724773
